
ID_DATE,ID_OFFRE,ID_REGION,NOUVEAUX_ABONNES,ABONNES_ACTIFS,DESABONNEMENTS
20240714,OFF_FREE,REG_NA_US,19,2388,5
20230311,OFF_FAM,REG_EU_FR,19,279,13
20230529,OFF_PREM,REG_SA_BR,12,1045,4
20231008,OFF_DUO,REG_SA_BR,26,2207,7
20230525,OFF_DUO,REG_SA_BR,45,2682,4
20240504,OFF_FAM,REG_AS_JP,26,4773,17
20230809,OFF_FREE,REG_SA_BR,31,2844,15
20241126,OFF_DUO,REG_EU_FR,27,3575,1
20240212,OFF_FREE,REG_AS_JP,25,4050,3
20240528,OFF_FREE,REG_EU_FR,48,1630,19
20240308,OFF_DUO,REG_NA_US,38,4657,19
20231111,OFF_DUO,REG_AS_JP,25,4458,15
20230731,OFF_FAM,REG_EU_FR,16,417,2
20240428,OFF_PREM,REG_NA_US,37,2157,6
20241113,OFF_DUO,REG_NA_US,18,2574,5
20240927,OFF_PREM,REG_SA_BR,44,2031,9
20230913,OFF_DUO,REG_SA_BR,19,326,11
20241126,OFF_DUO,REG_SA_BR,42,4226,17
20240220,OFF_PREM,REG_NA_US,18,3632,14
20230729,OFF_FAM,REG_NA_US,26,768,8
20241207,OFF_PREM,REG_NA_US,15,2045,5
20231121,OFF_FAM,REG_EU_FR,31,3609,2
20230305,OFF_FREE,REG_AS_JP,30,3059,5
20230105,OFF_DUO,REG_EU_FR,25,3708,4
20230424,OFF_FREE,REG_SA_BR,7,2149,10
20230217,OFF_FREE,REG_SA_BR,15,3440,8
20231031,OFF_FREE,REG_SA_BR,19,2487,11
20240404,OFF_FREE,REG_SA_BR,32,4894,6
20231228,OFF_DUO,REG_SA_BR,14,233,17
20240503,OFF_PREM,REG_AS_JP,6,2337,16
20240811,OFF_FREE,REG_SA_BR,25,4778,7
20230705,OFF_DUO,REG_AS_JP,25,147,1
20240605,OFF_FREE,REG_SA_BR,31,870,14
20240627,OFF_FAM,REG_AS_JP,32,2297,8
20230722,OFF_DUO,REG_NA_US,36,2243,2
20230606,OFF_DUO,REG_NA_US,11,4530,8
20240429,OFF_DUO,REG_SA_BR,44,866,19
20240609,OFF_FAM,REG_NA_US,10,4636,3
20230701,OFF_FREE,REG_AS_JP,20,3879,18
20240705,OFF_FREE,REG_NA_US,4,1282,7
20230820,OFF_FAM,REG_AS_JP,23,3635,18
20240612,OFF_FAM,REG_AS_JP,18,2626,6
20240813,OFF_FAM,REG_AS_JP,23,4299,7
20240805,OFF_FAM,REG_AS_JP,26,803,4
20241030,OFF_DUO,REG_EU_FR,48,1580,2
20230913,OFF_PREM,REG_SA_BR,48,1817,17
20240308,OFF_FAM,REG_SA_BR,22,2960,8
20230510,OFF_PREM,REG_NA_US,2,4375,12
20230603,OFF_FAM,REG_NA_US,27,3071,7
20230901,OFF_DUO,REG_AS_JP,11,2241,0
20230716,OFF_PREM,REG_EU_FR,3,1843,17
20241031,OFF_DUO,REG_EU_FR,19,4530,8
20230726,OFF_FREE,REG_SA_BR,48,2939,0
20231027,OFF_PREM,REG_SA_BR,6,2648,18
20230222,OFF_PREM,REG_AS_JP,34,1134,15
20230821,OFF_FAM,REG_SA_BR,42,2626,18
20241017,OFF_DUO,REG_NA_US,4,2323,15
20230114,OFF_FREE,REG_EU_FR,24,2678,3
20241021,OFF_PREM,REG_NA_US,37,1841,19
20240810,OFF_DUO,REG_SA_BR,17,3802,11
20240219,OFF_FREE,REG_AS_JP,11,1365,8
20230910,OFF_FAM,REG_SA_BR,30,3967,4
20231001,OFF_FREE,REG_AS_JP,24,370,7
20230928,OFF_DUO,REG_NA_US,19,3366,0
20231209,OFF_DUO,REG_EU_FR,14,320,18
20240519,OFF_DUO,REG_EU_FR,33,576,8
20230123,OFF_FAM,REG_NA_US,32,2428,13
20240925,OFF_FAM,REG_AS_JP,46,1113,6
20241029,OFF_FREE,REG_NA_US,5,1831,11
20240113,OFF_PREM,REG_NA_US,9,1601,2
20231106,OFF_FREE,REG_AS_JP,1,1540,17
20240728,OFF_FAM,REG_AS_JP,20,805,10
20231116,OFF_FAM,REG_EU_FR,11,1693,17
20240803,OFF_DUO,REG_NA_US,19,2054,7
20241217,OFF_DUO,REG_AS_JP,10,4313,8
20241112,OFF_FAM,REG_AS_JP,22,3443,15
20240602,OFF_FREE,REG_AS_JP,32,1728,7
20230123,OFF_PREM,REG_SA_BR,17,1830,13
20241103,OFF_FAM,REG_NA_US,15,2857,14
20240903,OFF_FREE,REG_AS_JP,20,1289,3
20240614,OFF_FREE,REG_NA_US,35,4307,16
20230418,OFF_DUO,REG_NA_US,7,4455,13
20241005,OFF_FREE,REG_EU_FR,41,3691,15
20231214,OFF_FAM,REG_EU_FR,44,2633,8
20230303,OFF_FREE,REG_EU_FR,38,4302,18
20231020,OFF_FAM,REG_SA_BR,21,1908,3
20241031,OFF_FREE,REG_EU_FR,8,2531,4
20241216,OFF_DUO,REG_NA_US,40,757,5
20230503,OFF_DUO,REG_NA_US,15,1588,15
20230609,OFF_PREM,REG_AS_JP,40,2478,14
20231027,OFF_FREE,REG_SA_BR,27,2947,5
20230831,OFF_PREM,REG_SA_BR,39,106,4
20240501,OFF_PREM,REG_SA_BR,22,3530,13
20240427,OFF_DUO,REG_AS_JP,12,490,3
20230620,OFF_PREM,REG_AS_JP,30,1302,17
20231001,OFF_FAM,REG_SA_BR,16,3654,1
20230301,OFF_FREE,REG_NA_US,15,3026,2
20230112,OFF_PREM,REG_AS_JP,41,3847,0
20241207,OFF_PREM,REG_NA_US,43,397,11
20240611,OFF_PREM,REG_SA_BR,32,917,16
20230830,OFF_FAM,REG_EU_FR,35,703,14
20240313,OFF_PREM,REG_NA_US,37,3843,5
20230113,OFF_FREE,REG_SA_BR,33,511,16
20240803,OFF_FREE,REG_EU_FR,9,2538,6
20230924,OFF_FAM,REG_NA_US,4,4846,17
20241118,OFF_DUO,REG_SA_BR,20,186,14
20241121,OFF_FAM,REG_SA_BR,30,2944,10
20240129,OFF_FREE,REG_NA_US,49,2824,2
20240124,OFF_FREE,REG_NA_US,25,4224,13
20240131,OFF_DUO,REG_EU_FR,34,4037,1
20230319,OFF_FREE,REG_AS_JP,26,876,15
20230224,OFF_DUO,REG_EU_FR,48,1528,13
20230803,OFF_PREM,REG_NA_US,16,994,1
20240828,OFF_FAM,REG_NA_US,44,3106,16
20230416,OFF_FREE,REG_AS_JP,24,620,16
20230131,OFF_PREM,REG_SA_BR,2,850,14
20240911,OFF_PREM,REG_NA_US,30,4734,16
20240108,OFF_FAM,REG_SA_BR,41,4265,0
20230921,OFF_DUO,REG_AS_JP,18,2999,8
20230629,OFF_FREE,REG_SA_BR,12,199,5
20230406,OFF_FAM,REG_AS_JP,5,165,8
20240728,OFF_DUO,REG_NA_US,7,4741,2
20240322,OFF_PREM,REG_SA_BR,16,3641,9
20240328,OFF_PREM,REG_SA_BR,25,4270,13
20240425,OFF_DUO,REG_EU_FR,14,1576,3
20230419,OFF_FAM,REG_EU_FR,48,3677,19
20231207,OFF_FREE,REG_NA_US,14,4837,15
20240908,OFF_DUO,REG_EU_FR,48,3565,6
20231127,OFF_DUO,REG_SA_BR,43,3801,17
20240203,OFF_FAM,REG_SA_BR,39,2077,6
20240312,OFF_PREM,REG_AS_JP,46,683,13
20231212,OFF_FREE,REG_EU_FR,3,3200,13
20241016,OFF_FAM,REG_NA_US,23,2438,11
20231127,OFF_FREE,REG_EU_FR,5,847,1
20240705,OFF_FAM,REG_EU_FR,34,3857,2
20240328,OFF_FAM,REG_NA_US,3,1223,1
20240817,OFF_FREE,REG_NA_US,15,345,6
20240613,OFF_FREE,REG_EU_FR,17,1708,4
20241202,OFF_FAM,REG_NA_US,49,4499,11
20230930,OFF_DUO,REG_NA_US,17,3178,17
20230317,OFF_PREM,REG_SA_BR,4,792,17
20230616,OFF_DUO,REG_SA_BR,35,3916,10
20230710,OFF_FREE,REG_SA_BR,8,2332,9
20241119,OFF_PREM,REG_NA_US,35,3482,13
20240223,OFF_DUO,REG_AS_JP,49,2134,17
20240316,OFF_PREM,REG_SA_BR,45,2098,3
20241003,OFF_FAM,REG_EU_FR,47,364,2
20241226,OFF_PREM,REG_SA_BR,11,949,7
20230411,OFF_DUO,REG_EU_FR,15,426,6
20230105,OFF_DUO,REG_AS_JP,33,514,11
20230116,OFF_DUO,REG_AS_JP,41,3158,3
20240805,OFF_FREE,REG_AS_JP,6,736,10
20240809,OFF_FREE,REG_AS_JP,46,4686,17
20230812,OFF_DUO,REG_EU_FR,35,1604,9
20240728,OFF_DUO,REG_EU_FR,30,3005,9
20240121,OFF_FAM,REG_AS_JP,44,3938,13
20231109,OFF_PREM,REG_NA_US,39,1859,6
20240602,OFF_DUO,REG_SA_BR,46,1312,0
20230615,OFF_DUO,REG_EU_FR,15,1995,7
20230717,OFF_FAM,REG_EU_FR,40,2251,4
20230116,OFF_PREM,REG_AS_JP,16,278,18
20240121,OFF_FAM,REG_EU_FR,11,3635,5
20230914,OFF_FAM,REG_EU_FR,0,3283,11
20230308,OFF_PREM,REG_NA_US,0,4613,19
20240820,OFF_FAM,REG_SA_BR,39,3559,4
20241121,OFF_FAM,REG_SA_BR,22,652,7
20240106,OFF_FREE,REG_EU_FR,11,930,19
20231125,OFF_PREM,REG_NA_US,28,1702,0
20230705,OFF_DUO,REG_SA_BR,18,4122,7
20230704,OFF_DUO,REG_EU_FR,41,696,14
20240917,OFF_FREE,REG_EU_FR,23,3431,16
20241112,OFF_PREM,REG_AS_JP,42,1332,16
20240601,OFF_FAM,REG_AS_JP,27,2998,4
20230814,OFF_FAM,REG_EU_FR,3,876,10
20240128,OFF_FREE,REG_AS_JP,9,1515,4
20230408,OFF_PREM,REG_EU_FR,18,3574,16
20240619,OFF_FAM,REG_SA_BR,19,2234,11
20230811,OFF_PREM,REG_SA_BR,48,4520,8
20231015,OFF_FREE,REG_AS_JP,28,4562,5
20230509,OFF_DUO,REG_NA_US,19,3381,19
20240621,OFF_FAM,REG_EU_FR,3,1173,19
20240717,OFF_PREM,REG_AS_JP,22,4623,0
20230808,OFF_FAM,REG_SA_BR,30,264,1
20230812,OFF_FREE,REG_SA_BR,46,3818,3
20230221,OFF_PREM,REG_AS_JP,15,3791,7
20240820,OFF_FAM,REG_SA_BR,23,2296,13
20240805,OFF_DUO,REG_AS_JP,3,2074,16
20230304,OFF_PREM,REG_NA_US,34,959,18
20241026,OFF_FREE,REG_NA_US,24,1678,8
20230622,OFF_DUO,REG_EU_FR,40,1938,19
20230526,OFF_PREM,REG_NA_US,29,4556,7
20231018,OFF_PREM,REG_AS_JP,4,3477,8
20240402,OFF_PREM,REG_SA_BR,19,3158,18
20240325,OFF_FAM,REG_EU_FR,48,3970,1
20231130,OFF_FAM,REG_SA_BR,2,1444,16
20230109,OFF_FAM,REG_AS_JP,49,3346,6
20240807,OFF_FREE,REG_EU_FR,24,3973,17
20240305,OFF_FREE,REG_NA_US,26,4372,18
20231117,OFF_PREM,REG_NA_US,42,3948,3
20231212,OFF_FREE,REG_EU_FR,32,3234,3
20230627,OFF_PREM,REG_EU_FR,20,556,7
20240101,OFF_FREE,REG_AS_JP,21,4382,8
20230302,OFF_DUO,REG_SA_BR,10,2620,13
20230807,OFF_FREE,REG_EU_FR,44,4527,1
20230118,OFF_DUO,REG_SA_BR,24,3292,6
20231111,OFF_PREM,REG_NA_US,2,4467,17
20230815,OFF_FREE,REG_EU_FR,4,4807,14
20240903,OFF_FREE,REG_NA_US,26,362,5
20230819,OFF_FREE,REG_SA_BR,38,2795,10
20241220,OFF_FREE,REG_EU_FR,13,4477,14
20231213,OFF_FREE,REG_AS_JP,46,2400,15
20240423,OFF_FREE,REG_NA_US,19,1519,9
20230831,OFF_PREM,REG_NA_US,6,2138,19
20240628,OFF_FAM,REG_NA_US,16,1356,4
20240225,OFF_DUO,REG_SA_BR,20,1624,15
20231002,OFF_FAM,REG_AS_JP,39,186,8
20230510,OFF_DUO,REG_AS_JP,24,4572,6
20231127,OFF_FREE,REG_SA_BR,32,4542,19
20241231,OFF_DUO,REG_AS_JP,36,3077,2
20241221,OFF_PREM,REG_SA_BR,2,1787,15
20241010,OFF_FAM,REG_AS_JP,1,958,6
20230201,OFF_FAM,REG_SA_BR,25,3168,6
20230207,OFF_FREE,REG_NA_US,9,4935,3
20230909,OFF_PREM,REG_EU_FR,28,796,18
20230929,OFF_DUO,REG_SA_BR,18,4182,7
20240304,OFF_FREE,REG_EU_FR,3,2655,1
20230423,OFF_DUO,REG_AS_JP,24,860,10
20240623,OFF_FAM,REG_NA_US,2,4633,11
20240910,OFF_FREE,REG_NA_US,16,3156,9
20240103,OFF_PREM,REG_AS_JP,12,2021,0
20241217,OFF_FREE,REG_AS_JP,31,2904,2
20240818,OFF_FAM,REG_NA_US,10,3491,2
20230418,OFF_PREM,REG_AS_JP,4,3160,1
20240519,OFF_FREE,REG_AS_JP,10,3489,9
20240203,OFF_FAM,REG_SA_BR,4,1676,18
20240805,OFF_PREM,REG_EU_FR,6,708,14
20240703,OFF_DUO,REG_AS_JP,27,1351,12
20240227,OFF_FREE,REG_AS_JP,49,2116,4
20240618,OFF_FREE,REG_AS_JP,9,2426,1
20230120,OFF_DUO,REG_NA_US,26,3617,17
20230717,OFF_DUO,REG_EU_FR,30,1767,16
20230509,OFF_PREM,REG_SA_BR,44,3207,17
20230706,OFF_FREE,REG_AS_JP,13,1130,2
20230401,OFF_PREM,REG_AS_JP,13,1475,15
20240904,OFF_DUO,REG_SA_BR,41,3341,16
20230614,OFF_DUO,REG_AS_JP,1,904,11
20231009,OFF_DUO,REG_NA_US,37,4472,0
20231205,OFF_FREE,REG_EU_FR,49,2351,13
20241103,OFF_FREE,REG_EU_FR,7,4037,19
20230225,OFF_FREE,REG_AS_JP,5,2233,0
20230328,OFF_PREM,REG_AS_JP,20,4616,15
20240917,OFF_FREE,REG_NA_US,32,202,2
20240413,OFF_FAM,REG_EU_FR,29,1395,14
20240619,OFF_FREE,REG_NA_US,37,4872,9
20240808,OFF_PREM,REG_SA_BR,15,739,11
20230313,OFF_FREE,REG_AS_JP,25,855,16
20230918,OFF_DUO,REG_SA_BR,15,3177,9
20230104,OFF_PREM,REG_SA_BR,28,3707,1
20230628,OFF_FREE,REG_AS_JP,40,4341,8
20240809,OFF_PREM,REG_NA_US,45,3539,1
20230603,OFF_FREE,REG_NA_US,47,808,3
20231116,OFF_FAM,REG_SA_BR,49,4532,17
20240116,OFF_PREM,REG_EU_FR,36,1663,14
20231220,OFF_DUO,REG_AS_JP,2,632,19
20240307,OFF_FREE,REG_EU_FR,45,2176,17
20240510,OFF_FREE,REG_SA_BR,28,1432,15
20230829,OFF_DUO,REG_AS_JP,22,2839,12
20231119,OFF_FAM,REG_SA_BR,38,2767,3
20230226,OFF_FREE,REG_EU_FR,14,4828,16
20230411,OFF_PREM,REG_EU_FR,39,4281,11
20230621,OFF_FAM,REG_EU_FR,5,2862,3
20241212,OFF_FAM,REG_AS_JP,42,974,17
20240129,OFF_PREM,REG_NA_US,46,4067,13
20230217,OFF_FREE,REG_EU_FR,33,1015,7
20240419,OFF_FAM,REG_AS_JP,40,1892,2
20231223,OFF_DUO,REG_NA_US,28,2828,2
20240902,OFF_DUO,REG_SA_BR,20,3112,14
20231228,OFF_PREM,REG_EU_FR,30,1137,15
20240127,OFF_FREE,REG_NA_US,10,2389,0
20240524,OFF_DUO,REG_SA_BR,44,4657,18
20240216,OFF_FREE,REG_NA_US,23,2130,14
20230329,OFF_FREE,REG_EU_FR,18,1763,8
20240314,OFF_FREE,REG_NA_US,27,1489,7
20230415,OFF_FREE,REG_EU_FR,9,187,16
20231009,OFF_PREM,REG_EU_FR,9,2297,9
20240406,OFF_FREE,REG_EU_FR,19,4387,0
20240412,OFF_FREE,REG_NA_US,30,4951,11
20231212,OFF_FAM,REG_EU_FR,6,3830,15
20240828,OFF_FREE,REG_NA_US,42,440,18
20230811,OFF_PREM,REG_SA_BR,47,3259,17
20230730,OFF_FREE,REG_EU_FR,37,3889,4
20230813,OFF_FAM,REG_NA_US,11,944,5
20241209,OFF_PREM,REG_SA_BR,30,1673,15
20231102,OFF_DUO,REG_AS_JP,10,222,10
20240305,OFF_FAM,REG_NA_US,46,1803,10
20230328,OFF_DUO,REG_SA_BR,46,1886,15
20240506,OFF_DUO,REG_SA_BR,39,1937,18
20231219,OFF_PREM,REG_EU_FR,39,2339,7
20230222,OFF_PREM,REG_AS_JP,36,891,13
20240927,OFF_DUO,REG_NA_US,43,3466,2
20240111,OFF_PREM,REG_AS_JP,21,917,10
20230112,OFF_DUO,REG_EU_FR,32,2044,13
20241227,OFF_DUO,REG_AS_JP,45,150,9
20230429,OFF_FREE,REG_SA_BR,32,3326,10
20230904,OFF_PREM,REG_EU_FR,49,4035,1
20241230,OFF_DUO,REG_SA_BR,9,1110,10
20230318,OFF_FREE,REG_NA_US,24,2251,17
20241128,OFF_PREM,REG_EU_FR,3,3156,3
20240821,OFF_PREM,REG_EU_FR,1,2721,6
20240327,OFF_FAM,REG_AS_JP,42,2122,19
20230608,OFF_FAM,REG_AS_JP,0,4160,12
20240504,OFF_FREE,REG_EU_FR,4,2056,8
20240316,OFF_FAM,REG_NA_US,5,3654,5
20240215,OFF_PREM,REG_AS_JP,7,191,6
20231107,OFF_DUO,REG_NA_US,30,289,12
20241219,OFF_FREE,REG_AS_JP,16,2605,5
20240331,OFF_PREM,REG_NA_US,31,903,0
20230728,OFF_PREM,REG_AS_JP,21,828,5
20230714,OFF_PREM,REG_AS_JP,8,143,8
20231115,OFF_FAM,REG_NA_US,32,3183,17
20230627,OFF_FAM,REG_EU_FR,32,2152,18
20230823,OFF_FAM,REG_AS_JP,11,3732,17
20240829,OFF_PREM,REG_NA_US,42,2934,3
20240826,OFF_FREE,REG_AS_JP,34,4000,0
20230202,OFF_FAM,REG_EU_FR,20,4813,2
20230224,OFF_DUO,REG_EU_FR,43,1453,11
20230725,OFF_PREM,REG_SA_BR,30,3269,17
20240324,OFF_FAM,REG_EU_FR,4,232,11
20230108,OFF_FAM,REG_AS_JP,13,1725,8
20240221,OFF_PREM,REG_SA_BR,14,443,7
20231212,OFF_FAM,REG_EU_FR,19,546,0
20240413,OFF_FREE,REG_NA_US,5,2319,4
20241130,OFF_DUO,REG_EU_FR,21,3951,16
20240615,OFF_DUO,REG_AS_JP,2,3427,5
20241126,OFF_FREE,REG_AS_JP,32,846,6
20230520,OFF_FAM,REG_SA_BR,37,109,14
20230506,OFF_DUO,REG_SA_BR,12,1104,9
20240424,OFF_DUO,REG_SA_BR,48,3531,2
20241104,OFF_DUO,REG_EU_FR,14,1770,14
20241021,OFF_DUO,REG_AS_JP,21,302,4
20230613,OFF_PREM,REG_NA_US,41,4325,9
20230928,OFF_FAM,REG_SA_BR,6,3500,19
20230812,OFF_PREM,REG_NA_US,19,204,7
20240314,OFF_FAM,REG_NA_US,43,4719,9
20240315,OFF_DUO,REG_EU_FR,4,964,0
20230212,OFF_PREM,REG_SA_BR,19,524,1
20240329,OFF_FAM,REG_SA_BR,1,572,7
20241229,OFF_DUO,REG_EU_FR,11,3430,7
20231112,OFF_FREE,REG_EU_FR,25,1558,19
20230224,OFF_PREM,REG_AS_JP,41,4633,0
20230621,OFF_FAM,REG_NA_US,21,2671,15
20230613,OFF_FREE,REG_EU_FR,46,2100,2
20230925,OFF_DUO,REG_SA_BR,29,594,12
20240613,OFF_FREE,REG_SA_BR,1,3017,9
20240617,OFF_DUO,REG_EU_FR,6,1183,0
20240611,OFF_PREM,REG_EU_FR,42,2325,12
20240731,OFF_FREE,REG_EU_FR,11,847,1
20240319,OFF_FAM,REG_NA_US,39,584,7
20240513,OFF_DUO,REG_AS_JP,39,4309,10
20240430,OFF_DUO,REG_AS_JP,48,2846,14
20240505,OFF_FREE,REG_SA_BR,47,3927,17
20240517,OFF_FAM,REG_AS_JP,7,4102,5
20230402,OFF_PREM,REG_AS_JP,16,4172,13
20230816,OFF_DUO,REG_SA_BR,20,4660,1
20241201,OFF_DUO,REG_AS_JP,19,4120,0
20230831,OFF_FAM,REG_NA_US,23,905,18
20240913,OFF_FREE,REG_SA_BR,14,4772,18
20241109,OFF_PREM,REG_AS_JP,40,733,13
20230427,OFF_PREM,REG_EU_FR,48,1948,9
20240726,OFF_PREM,REG_SA_BR,31,1711,12
20241031,OFF_FREE,REG_SA_BR,0,3121,19
20240210,OFF_DUO,REG_EU_FR,48,3158,15
20241125,OFF_DUO,REG_AS_JP,11,1179,1
20230104,OFF_DUO,REG_SA_BR,5,1861,3
20230802,OFF_FREE,REG_AS_JP,5,541,9
20230826,OFF_FAM,REG_AS_JP,38,1628,11
20241215,OFF_FAM,REG_SA_BR,24,3942,15
20241027,OFF_FAM,REG_NA_US,5,1146,11
20230223,OFF_DUO,REG_AS_JP,39,3758,13
20230806,OFF_PREM,REG_SA_BR,10,750,14
20231224,OFF_DUO,REG_NA_US,43,3739,18
20230924,OFF_DUO,REG_NA_US,46,3631,0
20240223,OFF_FREE,REG_SA_BR,45,1212,11
20240730,OFF_FREE,REG_SA_BR,18,4520,16
20230603,OFF_PREM,REG_EU_FR,31,4878,8
20240215,OFF_PREM,REG_NA_US,23,1865,10
20230831,OFF_FAM,REG_AS_JP,13,288,18
20240906,OFF_PREM,REG_AS_JP,32,3544,19
20231118,OFF_DUO,REG_NA_US,4,2911,0
20230211,OFF_DUO,REG_AS_JP,34,2553,14
20241003,OFF_DUO,REG_NA_US,46,2034,1
20230224,OFF_DUO,REG_AS_JP,45,1032,5
20231104,OFF_PREM,REG_AS_JP,31,151,12
20241110,OFF_PREM,REG_SA_BR,32,3574,10
20230121,OFF_FAM,REG_NA_US,30,909,17
20231204,OFF_FREE,REG_EU_FR,10,1086,8
20240925,OFF_FREE,REG_EU_FR,45,2794,17
20241225,OFF_FAM,REG_EU_FR,43,3611,11
20230314,OFF_PREM,REG_AS_JP,49,1811,4
20231127,OFF_FAM,REG_NA_US,45,2774,11
20240223,OFF_FAM,REG_SA_BR,26,662,7
20240123,OFF_DUO,REG_AS_JP,14,2776,11
20230604,OFF_FREE,REG_NA_US,46,2606,8
20230508,OFF_FREE,REG_EU_FR,6,3070,10
20241111,OFF_DUO,REG_EU_FR,45,666,14
20241026,OFF_FAM,REG_SA_BR,21,2319,13
20230802,OFF_FAM,REG_NA_US,26,832,5
20231023,OFF_FREE,REG_EU_FR,15,4547,17
20241217,OFF_PREM,REG_AS_JP,31,258,3
20230730,OFF_FREE,REG_EU_FR,25,2308,4
20231218,OFF_DUO,REG_EU_FR,21,3667,19
20241223,OFF_FAM,REG_EU_FR,25,2269,13
20230708,OFF_PREM,REG_AS_JP,28,2246,10
20241028,OFF_DUO,REG_NA_US,45,2753,2
20241210,OFF_FREE,REG_SA_BR,9,4724,18
20240405,OFF_PREM,REG_SA_BR,38,4810,17
20241104,OFF_PREM,REG_NA_US,19,4092,7
20240511,OFF_PREM,REG_AS_JP,11,1114,9
20240610,OFF_PREM,REG_AS_JP,9,2135,19
20240709,OFF_FREE,REG_NA_US,22,3219,13
20230601,OFF_FREE,REG_SA_BR,30,1450,8
20240419,OFF_FAM,REG_AS_JP,8,4864,5
20230123,OFF_FAM,REG_SA_BR,29,835,14
20240114,OFF_DUO,REG_AS_JP,34,2045,7
20231204,OFF_PREM,REG_SA_BR,19,1195,11
20231225,OFF_FREE,REG_AS_JP,6,154,1
20230720,OFF_FREE,REG_SA_BR,16,2148,3
20230911,OFF_DUO,REG_AS_JP,37,3974,11
20240316,OFF_FAM,REG_AS_JP,13,797,0
20231015,OFF_FAM,REG_EU_FR,33,139,9
20230326,OFF_FREE,REG_EU_FR,6,1606,19
20241130,OFF_DUO,REG_NA_US,15,4598,11
20230311,OFF_PREM,REG_SA_BR,43,2266,3
20230717,OFF_DUO,REG_SA_BR,3,3365,7
20241205,OFF_DUO,REG_AS_JP,44,4002,0
20230419,OFF_FAM,REG_AS_JP,19,2384,14
20230419,OFF_FREE,REG_EU_FR,15,379,14
20230906,OFF_DUO,REG_EU_FR,34,788,11
20231114,OFF_FAM,REG_EU_FR,33,3693,13
20240503,OFF_DUO,REG_SA_BR,3,214,2
20231001,OFF_FAM,REG_EU_FR,5,3511,7
20231027,OFF_FREE,REG_NA_US,12,920,9
20230811,OFF_FREE,REG_SA_BR,30,3839,16
20240128,OFF_FAM,REG_SA_BR,19,2790,10
20231012,OFF_PREM,REG_AS_JP,40,2397,9
20241231,OFF_FREE,REG_SA_BR,26,2105,15
20240709,OFF_PREM,REG_EU_FR,37,4713,6
20230111,OFF_FREE,REG_EU_FR,36,1446,9
20231222,OFF_FAM,REG_NA_US,10,2436,11
20231011,OFF_DUO,REG_AS_JP,38,4621,3
20230707,OFF_FREE,REG_SA_BR,20,3856,11
20231221,OFF_FAM,REG_NA_US,3,1856,14
20241211,OFF_FREE,REG_EU_FR,27,776,16
20230717,OFF_FREE,REG_EU_FR,43,212,18
20240921,OFF_PREM,REG_EU_FR,19,1508,6
20240207,OFF_FAM,REG_SA_BR,0,872,14
20230320,OFF_PREM,REG_SA_BR,24,4040,12
20240913,OFF_DUO,REG_EU_FR,22,3806,12
20240928,OFF_DUO,REG_NA_US,32,3238,18
20240305,OFF_FAM,REG_EU_FR,5,4003,1
20241130,OFF_FREE,REG_SA_BR,1,491,10
20230928,OFF_FAM,REG_NA_US,3,346,18
20240717,OFF_FREE,REG_NA_US,6,1736,15
20230401,OFF_PREM,REG_AS_JP,36,322,18
20241022,OFF_FREE,REG_NA_US,6,753,19
20240107,OFF_FAM,REG_SA_BR,3,2722,17
20240311,OFF_DUO,REG_EU_FR,11,2731,16
20241011,OFF_FAM,REG_AS_JP,32,3911,19
20231016,OFF_DUO,REG_AS_JP,35,4264,16
20230527,OFF_FREE,REG_SA_BR,42,948,4
20240802,OFF_FREE,REG_NA_US,43,804,11
20240907,OFF_DUO,REG_SA_BR,18,1769,17
20230817,OFF_FREE,REG_AS_JP,0,1931,16
20240527,OFF_FREE,REG_SA_BR,14,4256,19
20241217,OFF_DUO,REG_SA_BR,35,4628,14
20240730,OFF_DUO,REG_EU_FR,19,584,13
20231203,OFF_PREM,REG_NA_US,36,137,2
20240731,OFF_PREM,REG_SA_BR,35,3640,4
20230519,OFF_FAM,REG_AS_JP,45,871,0
20241103,OFF_PREM,REG_EU_FR,38,2974,1
20230615,OFF_FAM,REG_NA_US,31,3797,8
20240102,OFF_FAM,REG_AS_JP,38,3731,7
20230818,OFF_DUO,REG_SA_BR,24,124,11
20240405,OFF_PREM,REG_EU_FR,8,3091,1
20241009,OFF_PREM,REG_AS_JP,35,895,13
20230813,OFF_DUO,REG_AS_JP,34,1861,15
20230731,OFF_PREM,REG_AS_JP,14,2450,9
20240408,OFF_DUO,REG_AS_JP,25,2024,3
20240616,OFF_PREM,REG_AS_JP,27,4728,3
20230608,OFF_FREE,REG_EU_FR,5,1758,18
20240430,OFF_PREM,REG_EU_FR,40,2349,2
20230417,OFF_PREM,REG_EU_FR,30,3928,9
20230220,OFF_FAM,REG_EU_FR,13,3407,0
20240524,OFF_PREM,REG_EU_FR,30,1358,2
20240602,OFF_FAM,REG_SA_BR,26,4016,13
20240525,OFF_DUO,REG_AS_JP,47,584,18
20230320,OFF_DUO,REG_AS_JP,38,630,3
20230607,OFF_DUO,REG_AS_JP,39,4075,12
20230910,OFF_PREM,REG_EU_FR,45,3666,11
20230526,OFF_FREE,REG_EU_FR,18,1731,5
20230514,OFF_FAM,REG_SA_BR,42,2835,17
20240214,OFF_DUO,REG_NA_US,8,307,15
20241124,OFF_FAM,REG_EU_FR,45,2122,1
20230802,OFF_FREE,REG_AS_JP,2,2252,10
20240519,OFF_DUO,REG_NA_US,44,1710,8
20240222,OFF_PREM,REG_EU_FR,14,3159,13
